CUST_ID;CUST_FIRST_NAME;CUST_STREET_ADDRESS;CUST_CITY
105610;Dolores;37  Raleigh Street;Wymondham
105620;Donella;37  Ralston Street;Wymondham
105630;Donna;37  Ramsey Street;Wadsworth
105640;Dora;37  Randolph Street;Krakow
105650;Dorcas;37  Rapides Street;Krakow
105660;Emery;37  Rappahannock Street;Bamberg
105670;Emil;37  Ravalli Street;Belfast City
105680;Emily;37  Rawlins Street;Krakow
105690;Emma;37  Redwood Street;Belfast City
105700;Emmanuel;37  Redwood City Street;Hannover
105710;Emmet;37  Redwood Shores Street;Krakow
105720;Emmett;37  Rensselaer Street;Krakow
105730;Elmo;37  Republic Street;Belfast City
105740;Enoch;37  Rhea Street;Molino
105750;Enos;37  Rice Street;Niteroi
105760;Ephraim;37  Richland Street;Vanleer
105770;Erasmus;37  Richmond Street;Molino
105780;Eric;37  Riley Street;Molino
105790;Ericca;37  Rincon Street;Mullins
105800;Erik;37  Rio Arriba Street;Danville
105810;Errol;37  Riverside Street;Danville
105820;Ethan;37  Riverside Street;Crownpoint
105830;Eugene;37  Roane Street;Baziege
105840;Eustace;37  Roberts Street;Ravensburg
105850;Eva;37  Robertson Street;Limerick
105860;Evan;37  Robeson Street;Limerick
111440;Vivian;37 East Hartford Street;Damascus
111450;Wanda;37 East Harvey Street;New Auburn
111460;Wendy;37 East Hatillo Street;Badalona
111470;Wileen;37 East Hawaii Street;Muenster
111480;Wilhelmina;37 East Henderson Street;Ratingen
111490;Willa;37 East Hendricks Street;Ratingen
111500;Wilma;37 East Hennepin Street;Ratingen
111510;Wilmet;37 East Henry Street;Ratingen
111520;Wilson;37 East Hewlet Street;Georgetown
111530;Winifred;37 East Hill Street;Georgetown
111540;Winni;37 East Hilly Street;Ratingen
111550;Winona;37 East Hidalgo Street;Dudley
111560;Winston;37 East Hillsborough Street;Murnau
111570;Winthrop;37 East Hillside Street;Murnau
111580;Wirt;37 East Hinds Street;Weimar
111590;Woodley;37 East Hocking Street;Murnau
111600;Woodrow;37 East Hoke Street;Pune
111610;Woodward;37 East Holly Street;Murnau
111620;Worden;37 East Hollywood Street;Murnau
111630;Worth;37 East Honolulu Street;Freiburg
111640;Worthington;37 East Hopkins Street;Pune
111650;Wrght;37 East Hormigueros Street;Pune
111660;Wyatt;37 East Hospital Street;Sykesville
111670;Wylie;37 East Hot Springs Street;Murnau
111680;Wyman;37 East Houston Street;Voorburg
111690;Wynne;37 East Howard Street;Walsall
111700;Wynnee;37 East Howell Street;Frankfurt am Main
111710;Xanthe;37 East Hudson Street;Amersfoort
111720;Xaver;37 East Humacao Street;Amersfoort
111730;Xavier;37 East Humboldt Street;Clifton
111740;Xerxes;37 East Hunterdon Street;Clifton
111750;Xylon;37 East Huntingdon Street;Amersfoort
111760;Yardley;37 East Huron Street;Aalborg
111770;Yates;37 East Iberville Street;Saint Marks
111780;Yola;37 East Idaho Street;Saint Marks
111790;Yolanda;37 East Indiana Street;Bad Toelz
111800;Yuri;37 East Information Street;Chesterfield
111810;Yvette;37 East Iowa Street;Chesterfield
111820;Yvonne;37 East Iredell Street;Castelldefels
111830;Zaccheus;37 East Iron Street;Bloomingdale
111840;Zachariah;37 East Iroquois Street;Wymondham
111850;Zachary;37 East Isabela Street;Arnemuiden
111860;Zandra;37 East Isabella Street;Arnemuiden
111870;Zaneta;37 East Island Street;Belfast City
111880;Zebedee;37 East Isle Of Street;Krakow
111890;Zebulon;37 East Itasca Street;Belfast City
111900;Zed;37 East Izard Street;Belfast City
111910;Zel;37 East Jackson Street;Belfast City
111920;Zenas;37 East Jasper Street;Belfast City
111930;Zenda;37 East Jefferson Street;Belfast City
117940;Rosa;37 West Bossier Street;Clifton
117950;Rosalie;37 West Boston Street;Clifton
117960;Rosalind;37 West Boulder Street;Amersfoort
117970;Rosamond;37 West Bourbon Street;Mendham
117980;Rosanna;37 West Bowie Street;Amersfoort
117990;Rosanne;37 West Box Elder Street;Aalborg
118000;Roscoe;37 West Boyd Street;Santos
118010;Rose;37 West Bradford Street;Santos
118020;Rosemary;37 West Braxton Street;Saint Marks
118030;Rosetta;37 West Brazoria Street;Saint Marks
118040;Ross;37 West Brazos Street;Chesterfield
118050;Roswald;37 West Breathitt Street;Castelldefels
118060;Roxanne;37 West Breckinridge Street;Arnemuiden
118070;Roy;37 West Brevard Street;Wadsworth
118080;Royal;37 West Brewster Street;Wymondham
118090;Royce;37 West Britnay Street;Wadsworth
118100;Royd;37 West Bronx Street;Belfast City
118110;Royden;37 West Brookings Street;Baltimore
118120;Ruby;37 West Broome Street;Krakow
118130;Rudolph;37 West Brown Street;Belfast City
118140;Rudyard;37 West Brunswick Street;Belfast City
118150;Rue;37 West Bryan Street;Belfast City
118160;Ruford;37 West Bucks Street;Belfast City
118170;Rufus;37 West Buffalo Street;Krakow
118180;Rupert;37 West Bullitt Street;Belfast City
118190;Russell;37 West Buncombe Street;New Market
118200;Rutherford;37 West Butterfly Street;Molino
118210;Ryan;37 West Bureau Street;Molino
118220;Sabina;37 West Bush Street;Molino
118230;Sabrina;37 West Butler Street;Niteroi
118240;Sada;37 West Butte Street;Sully
118250;Sadie;37 West Cabo Rojo Street;Paterna
118260;Sally;37 West Cache Street;Paterna
118270;Salliane;37 West Caddo Street;Danville
118280;Salisbury;37 West Caguas Street;Limerick
118290;Salomon;37 West Calaveras Street;Ravensburg
118300;Sam;37 West Caldwell Street;Ravensburg
118310;Sammy;37 West Caledonia Street;Ravensburg
118320;Sampson;37 West California Street;Ravensburg
118330;Taffy;37 West Calhoun Street;Ravensburg
118340;Talia;37 West Cambria Street;Berlin
118350;Tallula;37 West Camden Street;Ravensburg
118360;Tamara;37 West Campbell Street;Ravensburg
118370;Tammy;37 West Carbon Street;Lowndesville
118380;Tania;37 West Carlmont Street;Dolores
118390;Tanya;37 West Carmell Street;Lowndesville
118400;Tara;37 West Carolina Street;Lowndesville
118410;Teri;37 West Caroline Street;Downham Market
118420;Terry;37 West Carroll Street;Downham Market
118430;Terrie;37 West Carson Street;Honomu
137420;Della;37 South Dodge Street;Londrina
137430;Delora;37 South Dolphin Street;Dortmund
137440;Delores;37 South Dona Ana Street;Little Port
137450;Deloris;37 South Donna Lake Street;Little Port
137460;Demetria;37 South Donna Pass Street;Koeln
137470;Denice;37 South Doniphan Street;Koeln
137480;Denise;37 South Dooly Street;Koeln
137490;Denys;37 South Door Street;Koeln
137500;Desma;37 South Dorchester Street;Koeln
137510;Devona;37 South Douglas Street;Koeln
137520;Diamond;37 South Drew Street;Yokohama
137530;Diana;37 South Du Page Street;Yokohama
137540;Dina;37 South Dubuque Street;Koeln
137550;Dinah;37 South Dunn Street;Koeln
137560;Diona;37 South Dutchess Street;Koeln
137570;Dione;37 South Edge Water Street;Koeln
137580;Disa;37 South Edmunds Street;Elm Hall
137590;Dixie;37 South Effingham Street;Montpellier
137600;Dolly;37 South Elkhart Street;Marum
137610;Dolores;37 South Ellizabeth Street;Asten
137620;Donella;37 South Ellis Street;Asten
137630;Donna;37 South Emanuel Street;Carrier
137640;Dora;37 South Embarcadero Street;Hilversum
137650;Dorcas;37 South Emerson Street;Hilversum
137660;Emery;37 South Emmet Street;Ingelheim
137670;Emil;37 South Erie Street;Asten
137680;Emily;37 South Essex Street;Hilversum
137690;Emma;37 South Etowah Street;Asten
137700;Emmanuel;37 South Evans Street;Montreal
137710;Emmet;37 South Fairfax Street;Merton
137720;Emmett;37 South Fairfield Street;Merton
137730;Elmo;37 South Falls Street;Cloverdale
137740;Enoch;37 South Fannin Street;Ferrals-les-Montagnes
137750;Enos;37 South Faulk Street;Wageningen
137760;Ephraim;37 South Faulkner Street;Kiel
137770;Erasmus;37 South Fayette Street;Ferrals-les-Montagnes
137780;Eric;37 South Federated States Street;Ferrals-les-Montagnes
137790;Ericca;37 South Feliciana Street;Hitchita
137800;Erik;37 South Fleming Street;Duncan
137810;Errol;37 South Florida Street;Duncan
137820;Ethan;37 South Floyd Street;Vass
137830;Eugene;37 South Foothill Street;Birchwood
137840;Eustace;37 South Forrest Street;Nanterre
137850;Eva;37 South Forsyth Street;Ede
137860;Evan;37 South Foster City Street;Ede
137870;Eve;37 South Franklin Street;Nanterre
137880;Ezra;37 South Frederick Street;Ede
137890;Fabian;37 South Freestone Street;Nanterre
137900;Fillmore;37 South Fremont Street;Nanterre
137910;Finlay;37 South Fresno Street;Velbert
143880;Zebedee;37 South Yakima Street;Hilversum
143890;Zebulon;37 South Yamhill Street;Asten
143900;Zed;37 South Yankton Street;Asten
143910;Zel;37 South Yates Street;Asten
143920;Zenas;37 South Yavapai Street;Asten
143930;Zenda;37 South Yell Street;Montreuil
143940;Zenia;37 South Yellowstone Street;Cloverdale
143950;Zillah;37 South Yolo Street;Cloverdale
143960;Zoe;37 South York Street;Merton
143970;Zuri;37 South Yosemite Street;Girona
143980;Zylia;37 South Yuba Street;Wageningen
143990;Zylina;37 South Yukon Koyukuk Street;Kiel
144000;Abel;37 South Zapata Street;Wageningen
144010;Abigail;47  3rd Road;Wageningen
144020;Abner;47  5th Road;Dingle
144030;Abraham;47  42nd Road;Dingle
144040;Absolom;47  Accomack Road;Duncan
144050;Ada;47  Adair Road;Vass
144060;Adel;47  Adams Road;Ede
144070;Angie;47  Aguadilla Road;Birchwood
144080;Angela;47  Aibonito Road;Nanterre
144090;Anand;47  Aiken Road;Oran
144100;Anne;47  Airway Road;Nanterre
144110;Annie;47  Aitkin Road;Oran
144120;Antony;47  Alachua Road;Ede
144130;Archibald;47  Alameda Road;Nanterre
144140;Armand;47  Albany Road;Velbert
144150;Arnand;47  Albemarle Road;Stuttgart
144160;Arno;47  Alexander Road;Stuttgart
144170;Arnold;47  Alexandra Road;Secunderabad
144180;Arthur;47  Alexandria City Road;Almeria
144190;Ashley;47  Allamakee Road;Albion
144200;Aubrey;47  Allegheny Road;Alkmaar
144210;Auburn;47  Allen Road;Alkmaar
144220;August;47  Alpine Road;Frederick
144230;Augustus;47  Amite Road;Aladdin
144240;Austin;47  Amphethetre Road;Puako
144250;Azalea;47  Anderson Road;Frederick
144260;Azalie;47  Angelina Road;Abingdon
144270;Babetta;47  Anson Road;Attica
144280;Babs;47  Apache Road;Middelburg
144290;Bailey;47  Apple Road;Abingdon
144300;Baird;47  Arapahoe Road;Rio de Janeiro
144310;Baldwin;47  Arecibo Road;Greenwich
144320;Barlow;47  Armstrong Road;Greenwich
144330;Barnaby;47  Aroostook Road;Greenwich
144340;Barney;47  Ascension Road;Passau
144350;Barrett;47  Ashley Road;Greenwich
144360;Barry;47  Atchison Road;Greenwich
144370;Bartholomew;47  Athens Road;Passau
144380;Basil;47  Atlanta Road;Greenwich
144390;Baxter;47  Atlantic Road;Passau
150670;Thurlow;47  Ravalli Road;Greenwich
150680;Thurston;47  Rawlins Road;Nieuwegein
150690;Tiffany;47  Redwood Road;Greenwich
150700;Tilden;47  Redwood City Road;Eunice
150710;Tilford;47  Redwood Shores Road;Blumenau
150720;Timothy;47  Rensselaer Road;Blumenau
150730;Tina;47  Republic Road;Noma
150740;Tirrell;47  Rhea Road;Noma
150750;Titania;47  Rice Road;Blumenau
150760;Titus;47  Richland Road;Mandelieu la Napoule
150770;Tobey;47  Richmond Road;Noma
150780;Tobias;47  Riley Road;Noma
150790;Tobin;47  Rincon Road;Mandelieu la Napoule
150800;Tom;47  Rio Arriba Road;Mandelieu la Napoule
150810;Toland;47  Riverside Road;Bowen
150820;Tolman;47  Riverside Road;Long Meadow
150830;Tonia;47  Roane Road;Long Meadow
150840;Tony;47  Roberts Road;Lindau
150850;Torrance;47  Robertson Road;Zoetermeer
150860;Torrey;47  Robeson Road;Zoetermeer
150870;Townsend;47  Rock Island Road;Bradford
150880;Tracey;47  Rockbridge Road;Haarlem
150890;Trahern;47  Rooks Road;Tilburg
150900;Travers;47  Roosevelt Road;Tilburg
150910;Travis;47  Ross Road;Tilburg
150920;Tremain;47  Routt Road;Tilburg
150930;Trent;47  Rowan Road;Tralee
150940;Trevor;47  Runnels Road;Tralee
150950;Tricia;47  Rush Road;Tralee
150960;Trina;47  Rusk Road;Veldhoven
150970;Trista;47  Rutherford Road;Aneta
150980;Tristam;47  Rutland Road;Balk
150990;Tristan;47  Sabine Road;Shoreview
151000;Trixy;47  Sacramento Road;Tijnje
151010;Troy;47  Sagadahoc Road;Tijnje
151020;Trudy;47  Saguache Road;Valencia
151030;Tudor;47  Saint Charles Road;Arbuckle
151040;Tyler;47  Saint Clair Road;Bitburg
151050;Tyrone;47  Saint Francis Road;Accomac
151060;Tyson;47  Saint Lawrence Road;Bristol
151070;Udo;47  Saint Louis Road;Accomac
151080;Ula;47  Sainte Genevieve Road;Arbuckle
151090;Uland;47  Salinas Road;Accomac
151100;Ulrick;47  Saline Road;Arbuckle
151110;Ulysses;47  Salt Lake Road;Hatfield
151120;Una;47  Saluda Road;Bristol
151130;Undine;47  San Bernardino Road;Arbuckle
151140;Upton;47  San Diego Road;Bergen op Zoom
151150;Uraih;47  Sandhill Road;Bergen op Zoom
151160;Urania;47  San German Road;Bergen op Zoom
151170;Urban;47  San Jacinto Road;Hoofddorp
151180;Urian;47  San Joaquin Road;Bergen op Zoom
157310;Ralph;47 East Lake Tahoe Road;Arbuckle
157320;Ralston;47 East Lamar Road;Arbuckle
157330;Rama;47 East Lamoille Road;Arbuckle
157340;Ramon;47 East Lampasas Road;Hatfield
157350;Ramona;47 East Lancaster Road;Arbuckle
157360;Ramsay;47 East Larimer Road;Arbuckle
157370;Ramsey;47 East Larue Road;Berchtesgaden
157380;Rana;47 East Las Animas Road;Bergen op Zoom
157390;Randal;47 East Las Piedras Road;Berchtesgaden
157400;Randall;47 East Las Vegas Road;Berchtesgaden
157410;Randolph;47 East Lassen Road;Hoofddorp
157420;Randy;47 East Lauderdale Road;Hoofddorp
157430;Ranier;47 East Laurel Road;Lamar
157440;Ransom;47 East Laurens Road;Lamar
157450;Raphaela;47 East Lavaca Road;Lamar
157460;Rawdon;47 East Lawrence Road;Montara
157470;Ray;47 East Lebanon Road;Montara
157480;Rayburn;47 East Lee Road;Montara
157490;Raymond;47 East Lehigh Road;Montara
157500;Reagan;47 East Lemhi Road;Montara
157510;Reba;47 East Lenawee Road;Montara
157520;Rebba;47 East Leslie Road;Altrincham
157530;Rebecca;47 East Levy Road;Altrincham
157540;Redmond;47 East Lewis Road;Montara
157550;Reece;47 East Licking Road;Montara
157560;Regan;47 East Lincoln Road;Montara
157570;Regina;47 East Linn Road;Montara
157580;Reginald;47 East Litchfield Road;Woodstock
157590;Rendell;47 East Livingston Road;Inverness
157600;Rene;47 East Logan Road;Szczecin
157610;Renfred;47 East Lonoke Road;Inverness
157620;Renita;47 East Lorain Road;Blountstown
157630;Reuben;47 East Los Angeles Road;Revel
157640;Rex;47 East Los Robles Road;San Nicolas
157650;Rexford;47 East Loudoun Road;San Nicolas
157660;Reyburn;47 East Louisa Road;Berkley
157670;Rhoda;47 East Lunenburg Road;Banbury
157680;Richard;47 East Luquillo Road;Kitakyushu
157690;Richmond;47 East Luzerne Road;Halifax
157700;Riley;47 East Lycoming Road;Madison
157710;Rita;47 East Lyman Road;Auckland
157720;Ritchie;47 East Macomb Road;Auckland
157730;Riva;47 East Macon Road;Halifax
157740;Rob;47 East Macoupin Road;Halifax
157750;Robert;47 East Madera Road;Istanbul
157760;Roberta;47 East Madison Road;Benidorm
157770;Robiaaa;47 East Mahaska Road;San Mateo
157780;Robin;47 East Mahnomen Road;San Mateo
157790;Rochelle;47 East Major Road;Cleveland
157800;Roderica;47 East Manatee Road;Alma
157810;Roderick;47 East Manati Road;Alma
157820;Rodney;47 East Marathon Road;Alma
137920;Flint;37 South Fulton Street;Stuttgart
137930;Floyd;37 South Gage Street;Stuttgart
137940;Ford;37 South Garden Street;Stuttgart
137950;Florence;37 South Gardena Street;Almeria
137960;Forrest;37 South Garfield Street;Durban
137970;Fran;37 South Garland Street;Albion
137980;Francis;37 South Garvin Street;Beverwijk
137990;Francisco;37 South Gaston Street;Puako
138000;Frank;37 South Genesee Street;Aladdin
138010;Frankie;37 South Geneva Street;Aladdin
138020;Franklin;37 South Gloucester Street;Frederick
138030;Fred;37 South Gogebic Street;Abingdon
138040;Freddy;37 South Golden Gate Street;Attica
138050;Frederick;37 South Gonzales Street;Attica
138060;Fredie;37 South Goodhue Street;Middelburg
138070;Gabriel;37 South Goshen Street;Mackville
138080;Gail;37 South Governer Street;Greenwich
138090;Gale;37 South Grady Street;Whalepass
138100;Galen;37 South Grafton Street;Greenwich
138110;Garland;37 South Grand Canyon Street;Passau
138120;Garner;37 South Grand Forks Street;Nieuwegein
138130;Garnett;37 South Grand View Street;Greenwich
138140;Garrett;37 South Grant Street;Greenwich
138150;Garth;37 South Gratiot Street;Greenwich
138160;Gary;37 South Grays Harbor Street;Greenwich
138170;Gaston;37 South Grayson Street;Nieuwegein
138180;Gavin;37 South Greene Street;Greenwich
138190;Gaylord;37 South Greenup Street;Backnang
138200;Gene;37 South Greenwood Street;Greenwich
138210;Geoffrey;37 South Griggs Street;Greenwich
138220;Gerald;37 South Grundy Street;Greenwich
138230;Gerard;37 South Guayama Street;Nieuwegein
138240;Gerhard;37 South Guayanilla Street;Eunice
138250;Gertrude;37 South Guaynabo Street;Noma
138260;Gideon;37 South Guernsey Street;Noma
138270;Gilbert;37 South Guilford Street;Malakoff
138280;Gilchrist;37 South Gurabo Street;Blumenau
138290;Gilda;37 South Guthrie Street;Noma
138300;Giles;37 South Gwinnett Street;Noma
138310;Gina;37 South Hamilton Street;Noma
138320;Ginna;37 South Hampden Street;Noma
138330;Ginger;37 South Hampshire Street;Noma
138340;Gladys;37 South Hancock Street;Mandelieu la Napoule
138350;Glen;37 South Hanson Street;Noma
138360;Glenn;37 South Harbor Street;Lindau
138370;Glenna;37 South Hardee Street;Long Meadow
138380;Goddard;37 South Hardin Street;Lindau
138390;Godfrey;37 South Hardy Street;Wiesbaden
138400;Goldie;37 South Harlan Street;Wiesbaden
138410;Gordon;37 South Harnett Street;Zoetermeer
144400;Baylen;47  Augusta Road;Mulhouse
144410;Beatrice;47  Austin Road;Nieuwegein
144420;Becky;47  Automobile Road;Nieuwegein
144430;Bee;47  Avoyelles Road;Backnang
144440;Belinda;47  Baca Road;Rostock
144450;Belle;47  Bacon Road;Fort William
144460;Benedict;47  Baltimore Road;Greenwich
144470;Benita;47  Baltimore City Road;Greenwich
144480;Benjamin;47  Bannock Road;Noma
144490;Bernard;47  Baraga Road;Noma
144500;Bert;47  Barceloneta Road;Noma
144510;Bertha;47  Barnstable Road;Noma
144520;Bertilde;47  Barry Road;Blumenau
144530;Bertram;47  Barton Road;Blumenau
144540;Beryl;47  Bartow Road;Noma
144550;Bessie;47  Bath Road;Noma
144560;Betsy;47  Baton Rouge Road;Noma
144570;Bett;47  Bay Road;Noma
144580;Bette;47  Bayamon Road;Bowen
144590;Betty;47  Bayfront Road;Lindau
144600;Beulah;47  Bayside Road;Cochin Kochi
144610;Beverly;47  Bayview Road;Lindau
144620;Bianca;47  Beach Road;Bradford
144630;Biddy;47  Beachfront Road;Wiesbaden
144640;Billie;47  Beadle Road;Zoetermeer
144650;Bing;47  Bear Lake Road;Haarlem
144660;Blaine;47  Beaver Road;Erding
144670;Blake;47  Becker Road;Tilburg
144680;Blanche;47  Bedford Road;Kampen
144690;Blenda;47  Bee Road;Tilburg
144700;Blossom;47  Bell Road;Duesseldorf
144710;Blythe;47  Belmont Road;Veldhoven
144720;Bo;47  Beltrami Road;Veldhoven
